kpi_categoria,kpi_detalle,valor,unidad
Tiempo_Colchones,Inferior,42.22222222222222,%
Tiempo_Colchones,Transicion,27.777777777777775,%
Tiempo_Colchones,Intermedio,29.444444444444446,%
Tiempo_Colchones,Superior,0.5555555555555555,%
Uso_Presupuestos,riego,0.0,%
Uso_Presupuestos,generacion,96.1180470084134,%
Participacion_ElToro,energia_total,13.765544060568548,%
Factor_Utilizacion,sistema,0.0,%
