kpi_categoria,kpi_detalle,valor,unidad
Tiempo_Colchones,Inferior,28.88888888888889,%
Tiempo_Colchones,Transicion,26.66666666666667,%
Tiempo_Colchones,Intermedio,41.666666666666664,%
Tiempo_Colchones,Superior,2.7777777777777777,%
Uso_Presupuestos,riego,0.0,%
Uso_Presupuestos,generacion,100.00000000000017,%
Participacion_ElToro,energia_total,14.162908390927564,%
Factor_Utilizacion,sistema,0.0,%
