mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.489,1324.654,1324.556,1325.054,1327.385,1332.930,1335.562,1337.932,1339.638,1342.198,1344.875,1345.986
