mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.519,1322.886,1322.528,1322.139,1322.191,1323.455,1323.630,1324.288,1325.431,1327.208,1328.176,1327.472
