mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.235,1323.791,1323.831,1325.655,1330.370,1334.615,1337.065,1338.387,1339.480,1341.110,1342.651,1343.493
