mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.882,1324.075,1324.256,1324.106,1325.455,1326.991,1328.607,1329.336,1331.222,1334.757,1339.503,1342.595
