mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.429,1324.408,1324.483,1324.452,1324.314,1326.116,1327.199,1327.988,1328.642,1331.711,1334.987,1335.563
