mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1322.519,1322.426,1322.904,1322.891,1323.009,1323.687,1324.840,1326.124,1327.318,1330.366,1334.541,1337.482
