mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.350,1323.797,1323.999,1324.188,1324.900,1326.117,1328.578,1329.514,1330.366,1332.165,1335.667,1339.268
