mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.063,1323.959,1323.813,1323.502,1323.384,1323.986,1324.709,1325.364,1326.366,1329.766,1333.627,1334.292
