mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1321.224,1321.208,1321.117,1321.212,1321.375,1321.411,1321.506,1322.041,1322.707,1323.560,1324.605,1324.454
