mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.416,1323.037,1322.672,1322.751,1322.851,1324.250,1324.649,1325.438,1326.317,1327.283,1327.871,1327.054
