mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.702,1323.472,1323.242,1322.868,1322.924,1323.532,1324.531,1325.506,1328.645,1330.800,1332.155,1333.397
