mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1321.521,1321.750,1321.667,1321.385,1321.371,1321.550,1321.742,1321.979,1322.009,1324.390,1326.926,1328.672
