mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.739,1323.420,1322.584,1322.876,1323.337,1324.015,1325.197,1326.166,1327.319,1330.366,1332.719,1332.624
