mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.420,1324.398,1324.210,1323.949,1323.872,1324.952,1327.643,1329.447,1331.266,1334.434,1338.177,1339.378
