mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.552,1324.849,1325.074,1325.494,1326.101,1330.366,1335.074,1336.359,1338.226,1340.620,1342.881,1343.834
