mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.221,1324.311,1323.944,1323.892,1324.848,1326.205,1330.366,1331.109,1333.165,1336.596,1339.783,1341.258
