mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.714,1324.815,1324.813,1324.948,1328.397,1330.907,1331.796,1331.174,1332.179,1334.821,1338.686,1340.997
