mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.709,1323.517,1323.199,1322.669,1326.495,1327.015,1328.330,1330.546,1331.887,1333.587,1335.353,1335.655
