mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1321.192,1321.145,1321.247,1321.344,1321.411,1324.681,1327.072,1328.345,1330.589,1333.135,1336.250,1337.206
