mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.498,1323.196,1322.854,1322.663,1322.146,1321.971,1322.193,1323.337,1323.577,1324.734,1325.031,1324.787
