mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.934,1323.863,1323.539,1323.232,1323.063,1323.463,1323.835,1324.319,1324.050,1326.475,1328.802,1329.720
