mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.747,1324.883,1324.786,1324.543,1324.381,1327.632,1330.150,1332.517,1334.176,1337.266,1341.481,1342.005
