mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.794,1323.605,1323.471,1323.114,1322.765,1323.442,1324.026,1324.605,1325.496,1328.176,1330.366,1330.652
