mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.625,1323.602,1323.399,1322.958,1322.906,1323.502,1323.600,1324.926,1325.950,1327.288,1328.319,1327.319
