mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.698,1323.577,1323.398,1323.772,1325.978,1327.963,1330.366,1330.366,1331.255,1332.669,1334.580,1334.910
