mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1325.279,1325.519,1325.476,1325.378,1326.068,1326.669,1328.346,1328.176,1329.217,1333.581,1337.795,1341.065
