mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.849,1325.164,1325.202,1325.615,1327.380,1329.506,1331.300,1331.799,1331.736,1334.159,1338.122,1340.694
