mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.059,1324.073,1323.754,1323.636,1323.551,1324.340,1324.339,1325.833,1326.645,1329.070,1332.604,1333.995
