mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.713,1325.190,1325.321,1325.329,1325.536,1326.632,1327.060,1327.586,1328.295,1330.526,1333.698,1335.471
