mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.957,1324.116,1323.337,1323.509,1323.535,1324.108,1324.943,1326.649,1328.176,1331.123,1334.065,1335.035
