mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.032,1324.075,1324.171,1324.042,1324.088,1325.544,1328.176,1329.547,1330.366,1334.071,1337.160,1337.888
