mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.171,1324.183,1323.985,1323.337,1324.843,1326.850,1328.680,1330.497,1332.138,1334.641,1336.967,1338.133
