mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1321.590,1321.973,1322.112,1322.389,1323.809,1328.038,1329.930,1331.788,1333.467,1334.898,1337.542,1339.564
