mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.176,1324.119,1323.967,1323.649,1323.070,1327.668,1330.366,1334.301,1337.563,1339.543,1341.779,1342.673
