mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.597,1324.686,1324.537,1324.227,1325.273,1328.176,1330.712,1333.793,1335.119,1336.690,1340.145,1341.976
