mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.630,1323.302,1322.951,1323.352,1323.635,1324.716,1325.234,1327.272,1330.366,1331.998,1332.766,1332.418
