mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.509,1325.667,1326.426,1326.406,1326.998,1327.382,1329.443,1333.208,1335.515,1336.642,1339.322,1341.512
