mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1323.967,1323.742,1323.505,1323.310,1324.223,1326.887,1327.694,1328.176,1328.321,1328.951,1329.002,1329.568
