mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1326.115,1326.600,1326.514,1326.226,1326.316,1329.052,1332.098,1333.350,1336.558,1339.876,1343.631,1347.255
