mes,mes1,mes2,mes3,mes4,mes5,mes6,mes7,mes8,mes9,mes10,mes11,mes12
cota_m,1324.451,1324.083,1324.149,1323.337,1325.201,1325.949,1328.457,1330.531,1331.677,1334.080,1336.990,1338.429
